position,track_title,artist_raw,release_id,artist_clean,cover_url,thumb_url,styles,genres,year,album_title,album_artist,spotify_uri,found_name,found_artist,track_id,match_score,search_strategy,status,bpm,energy,danceability,valence,key,mode,camelot
A3,Solidão,Sandra De Sá,2665607,Sandra De Sá,https://i.discogs.com/euBp3BWvtRl-tPBGYHO-0mzVKIQl16XS0ht0g3K22DY/rs:fit/g:sm/q:90/h:592/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTI2NjU2/MDctMTQ0MzM4Mzk0/NC0zMTYxLmpwZWc.jpeg,https://i.discogs.com/FIGXHPrDtWOyk8XNiaF2F-RyUTrlkCKaRM19vPeRAz4/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTI2NjU2/MDctMTQ0MzM4Mzk0/NC0zMTYxLmpwZWc.jpeg,"MPB, Soul, Funk","Latin, Funk / Soul, Pop",0,Sandra Sá,Sandra De Sá,spotify:track:1ZcYPrT3uX8hayoo5kWpSC,Solidão,Sandra De Sá,1ZcYPrT3uX8hayoo5kWpSC,100.0,field,ACEITO,,,,,,,
A4,Entre Nós,Sandra De Sá,2665607,Sandra De Sá,https://i.discogs.com/euBp3BWvtRl-tPBGYHO-0mzVKIQl16XS0ht0g3K22DY/rs:fit/g:sm/q:90/h:592/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTI2NjU2/MDctMTQ0MzM4Mzk0/NC0zMTYxLmpwZWc.jpeg,https://i.discogs.com/FIGXHPrDtWOyk8XNiaF2F-RyUTrlkCKaRM19vPeRAz4/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTI2NjU2/MDctMTQ0MzM4Mzk0/NC0zMTYxLmpwZWc.jpeg,"MPB, Soul, Funk","Latin, Funk / Soul, Pop",0,Sandra Sá,Sandra De Sá,spotify:track:1lYtW7ow7uJ7LSaUJsBOxY,Entre Nós (feat. Michael Sullivan),Sandra De Sá,1lYtW7ow7uJ7LSaUJsBOxY,100.0,field,ACEITO,,,,,,,
A5,Olhos Coloridos,Sandra De Sá,2665607,Sandra De Sá,https://i.discogs.com/euBp3BWvtRl-tPBGYHO-0mzVKIQl16XS0ht0g3K22DY/rs:fit/g:sm/q:90/h:592/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTI2NjU2/MDctMTQ0MzM4Mzk0/NC0zMTYxLmpwZWc.jpeg,https://i.discogs.com/FIGXHPrDtWOyk8XNiaF2F-RyUTrlkCKaRM19vPeRAz4/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTI2NjU2/MDctMTQ0MzM4Mzk0/NC0zMTYxLmpwZWc.jpeg,"MPB, Soul, Funk","Latin, Funk / Soul, Pop",0,Sandra Sá,Sandra De Sá,spotify:track:45XopGhwYSgooiewaZNsSd,Olhos Coloridos,Sandra De Sá,45XopGhwYSgooiewaZNsSd,100.0,field,ACEITO,,,,,,,
B1,Usa E Abusa,Sandra De Sá,2665607,Sandra De Sá,https://i.discogs.com/euBp3BWvtRl-tPBGYHO-0mzVKIQl16XS0ht0g3K22DY/rs:fit/g:sm/q:90/h:592/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTI2NjU2/MDctMTQ0MzM4Mzk0/NC0zMTYxLmpwZWc.jpeg,https://i.discogs.com/FIGXHPrDtWOyk8XNiaF2F-RyUTrlkCKaRM19vPeRAz4/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTI2NjU2/MDctMTQ0MzM4Mzk0/NC0zMTYxLmpwZWc.jpeg,"MPB, Soul, Funk","Latin, Funk / Soul, Pop",0,Sandra Sá,Sandra De Sá,spotify:track:2BOSrfymTLo1YRZsEgmdjE,Usa e Abusa,Sandra De Sá,2BOSrfymTLo1YRZsEgmdjE,100.0,field,ACEITO,,,,,,,
B2,Não Vá,Sandra De Sá,2665607,Sandra De Sá,https://i.discogs.com/euBp3BWvtRl-tPBGYHO-0mzVKIQl16XS0ht0g3K22DY/rs:fit/g:sm/q:90/h:592/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTI2NjU2/MDctMTQ0MzM4Mzk0/NC0zMTYxLmpwZWc.jpeg,https://i.discogs.com/FIGXHPrDtWOyk8XNiaF2F-RyUTrlkCKaRM19vPeRAz4/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTI2NjU2/MDctMTQ0MzM4Mzk0/NC0zMTYxLmpwZWc.jpeg,"MPB, Soul, Funk","Latin, Funk / Soul, Pop",0,Sandra Sá,Sandra De Sá,spotify:track:0YaFRGmJJpOddmNjqrAJet,Não Vá,Sandra De Sá,0YaFRGmJJpOddmNjqrAJet,100.0,field,ACEITO,,,,,,,
B3,Mora No Coração,Sandra De Sá,2665607,Sandra De Sá,https://i.discogs.com/euBp3BWvtRl-tPBGYHO-0mzVKIQl16XS0ht0g3K22DY/rs:fit/g:sm/q:90/h:592/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTI2NjU2/MDctMTQ0MzM4Mzk0/NC0zMTYxLmpwZWc.jpeg,https://i.discogs.com/FIGXHPrDtWOyk8XNiaF2F-RyUTrlkCKaRM19vPeRAz4/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTI2NjU2/MDctMTQ0MzM4Mzk0/NC0zMTYxLmpwZWc.jpeg,"MPB, Soul, Funk","Latin, Funk / Soul, Pop",0,Sandra Sá,Sandra De Sá,spotify:track:1AkiwZIeFQqdcnMBI6xGc4,Mora no Coração,Sandra De Sá,1AkiwZIeFQqdcnMBI6xGc4,100.0,field,ACEITO,,,,,,,
B4,Lobo Mau,Sandra De Sá,2665607,Sandra De Sá,https://i.discogs.com/euBp3BWvtRl-tPBGYHO-0mzVKIQl16XS0ht0g3K22DY/rs:fit/g:sm/q:90/h:592/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTI2NjU2/MDctMTQ0MzM4Mzk0/NC0zMTYxLmpwZWc.jpeg,https://i.discogs.com/FIGXHPrDtWOyk8XNiaF2F-RyUTrlkCKaRM19vPeRAz4/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTI2NjU2/MDctMTQ0MzM4Mzk0/NC0zMTYxLmpwZWc.jpeg,"MPB, Soul, Funk","Latin, Funk / Soul, Pop",0,Sandra Sá,Sandra De Sá,spotify:track:0WAC929kEub3MDEG4QvUrq,Lobo Mau,Sandra De Sá,0WAC929kEub3MDEG4QvUrq,100.0,field,ACEITO,,,,,,,
B5,Aquelas Coisas,Sandra De Sá,2665607,Sandra De Sá,https://i.discogs.com/euBp3BWvtRl-tPBGYHO-0mzVKIQl16XS0ht0g3K22DY/rs:fit/g:sm/q:90/h:592/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTI2NjU2/MDctMTQ0MzM4Mzk0/NC0zMTYxLmpwZWc.jpeg,https://i.discogs.com/FIGXHPrDtWOyk8XNiaF2F-RyUTrlkCKaRM19vPeRAz4/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTI2NjU2/MDctMTQ0MzM4Mzk0/NC0zMTYxLmpwZWc.jpeg,"MPB, Soul, Funk","Latin, Funk / Soul, Pop",0,Sandra Sá,Sandra De Sá,spotify:track:1XSum2KcsGysxMYznpqFm5,Aquelas Coisas,Sandra De Sá,1XSum2KcsGysxMYznpqFm5,100.0,field,ACEITO,,,,,,,
B6,Feliz,Sandra De Sá,2665607,Sandra De Sá,https://i.discogs.com/euBp3BWvtRl-tPBGYHO-0mzVKIQl16XS0ht0g3K22DY/rs:fit/g:sm/q:90/h:592/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTI2NjU2/MDctMTQ0MzM4Mzk0/NC0zMTYxLmpwZWc.jpeg,https://i.discogs.com/FIGXHPrDtWOyk8XNiaF2F-RyUTrlkCKaRM19vPeRAz4/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTI2NjU2/MDctMTQ0MzM4Mzk0/NC0zMTYxLmpwZWc.jpeg,"MPB, Soul, Funk","Latin, Funk / Soul, Pop",0,Sandra Sá,Sandra De Sá,spotify:track:3LRmtOD2Wdi3r817ctoOw8,Feliz,Sandra De Sá,3LRmtOD2Wdi3r817ctoOw8,100.0,field,ACEITO,,,,,,,
A1,Slogan,Sandra De Sá,3630532,Sandra De Sá,https://i.discogs.com/5BKcceE7wu_H3TXDMohoGmcV0LU-tCmIQnFdkR_swGQ/rs:fit/g:sm/q:90/h:480/w:489/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTM2MzA1/MzItMTMzODA3NjAy/OS05NjA0LmpwZWc.jpeg,https://i.discogs.com/vqqF3eXzRosKAZMRA1XUGuOiEna4Hl0cH5UfKZ4s3G4/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTM2MzA1/MzItMTMzODA3NjAy/OS05NjA0LmpwZWc.jpeg,"MPB, Funk","Latin, Funk / Soul",1990,Sandra!,Sandra De Sá,spotify:track:5r7idLsp7sbeOGaP7MvBsN,Slogan (feat. Djavan & Marina Lima),Sandra De Sá,5r7idLsp7sbeOGaP7MvBsN,100.0,field,ACEITO,,,,,,,
A2,Eu Quero Alguém,Sandra De Sá,3630532,Sandra De Sá,https://i.discogs.com/5BKcceE7wu_H3TXDMohoGmcV0LU-tCmIQnFdkR_swGQ/rs:fit/g:sm/q:90/h:480/w:489/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTM2MzA1/MzItMTMzODA3NjAy/OS05NjA0LmpwZWc.jpeg,https://i.discogs.com/vqqF3eXzRosKAZMRA1XUGuOiEna4Hl0cH5UfKZ4s3G4/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTM2MzA1/MzItMTMzODA3NjAy/OS05NjA0LmpwZWc.jpeg,"MPB, Funk","Latin, Funk / Soul",1990,Sandra!,Sandra De Sá,spotify:track:3YEBLCtsk29qrhZ4AF6BD4,Eu Quero Alguém,Sandra De Sá,3YEBLCtsk29qrhZ4AF6BD4,100.0,field,ACEITO,,,,,,,
A3,Como Um Rio = Cry Me A River,Sandra De Sá,3630532,Sandra De Sá,https://i.discogs.com/5BKcceE7wu_H3TXDMohoGmcV0LU-tCmIQnFdkR_swGQ/rs:fit/g:sm/q:90/h:480/w:489/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTM2MzA1/MzItMTMzODA3NjAy/OS05NjA0LmpwZWc.jpeg,https://i.discogs.com/vqqF3eXzRosKAZMRA1XUGuOiEna4Hl0cH5UfKZ4s3G4/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTM2MzA1/MzItMTMzODA3NjAy/OS05NjA0LmpwZWc.jpeg,"MPB, Funk","Latin, Funk / Soul",1990,Sandra!,Sandra De Sá,spotify:track:2QY3ydDaRjiVwbTzCwm6UN,Como um Rio (Cry Me a River),Sandra De Sá,2QY3ydDaRjiVwbTzCwm6UN,73.3,field,ACEITO,,,,,,,
A4,Mandela,Sandra De Sá,3630532,Sandra De Sá,https://i.discogs.com/5BKcceE7wu_H3TXDMohoGmcV0LU-tCmIQnFdkR_swGQ/rs:fit/g:sm/q:90/h:480/w:489/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTM2MzA1/MzItMTMzODA3NjAy/OS05NjA0LmpwZWc.jpeg,https://i.discogs.com/vqqF3eXzRosKAZMRA1XUGuOiEna4Hl0cH5UfKZ4s3G4/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTM2MzA1/MzItMTMzODA3NjAy/OS05NjA0LmpwZWc.jpeg,"MPB, Funk","Latin, Funk / Soul",1990,Sandra!,Sandra De Sá,spotify:track:55M5dTkWlduF6eRQ0Q0gIE,Mandela,Sandra De Sá,55M5dTkWlduF6eRQ0Q0gIE,100.0,field,ACEITO,,,,,,,
A5,Charles Anjo 45,Sandra De Sá,3630532,Sandra De Sá,https://i.discogs.com/5BKcceE7wu_H3TXDMohoGmcV0LU-tCmIQnFdkR_swGQ/rs:fit/g:sm/q:90/h:480/w:489/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTM2MzA1/MzItMTMzODA3NjAy/OS05NjA0LmpwZWc.jpeg,https://i.discogs.com/vqqF3eXzRosKAZMRA1XUGuOiEna4Hl0cH5UfKZ4s3G4/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTM2MzA1/MzItMTMzODA3NjAy/OS05NjA0LmpwZWc.jpeg,"MPB, Funk","Latin, Funk / Soul",1990,Sandra!,Sandra De Sá,spotify:track:5Mns2iOEchrw9qvTs6xp7K,Charles Anjo 45 (feat. Olodum),Sandra De Sá,5Mns2iOEchrw9qvTs6xp7K,100.0,field,ACEITO,,,,,,,
A6,Cinzas,Sandra De Sá,3630532,Sandra De Sá,https://i.discogs.com/5BKcceE7wu_H3TXDMohoGmcV0LU-tCmIQnFdkR_swGQ/rs:fit/g:sm/q:90/h:480/w:489/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTM2MzA1/MzItMTMzODA3NjAy/OS05NjA0LmpwZWc.jpeg,https://i.discogs.com/vqqF3eXzRosKAZMRA1XUGuOiEna4Hl0cH5UfKZ4s3G4/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTM2MzA1/MzItMTMzODA3NjAy/OS05NjA0LmpwZWc.jpeg,"MPB, Funk","Latin, Funk / Soul",1990,Sandra!,Sandra De Sá,spotify:track:60YQtbnqZZ6XfePgdhl3UC,Cinzas,Sandra De Sá,60YQtbnqZZ6XfePgdhl3UC,100.0,field,ACEITO,,,,,,,
B1,Quem É Você = Love Will Lead You Back,Sandra De Sá,3630532,Sandra De Sá,https://i.discogs.com/5BKcceE7wu_H3TXDMohoGmcV0LU-tCmIQnFdkR_swGQ/rs:fit/g:sm/q:90/h:480/w:489/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTM2MzA1/MzItMTMzODA3NjAy/OS05NjA0LmpwZWc.jpeg,https://i.discogs.com/vqqF3eXzRosKAZMRA1XUGuOiEna4Hl0cH5UfKZ4s3G4/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTM2MzA1/MzItMTMzODA3NjAy/OS05NjA0LmpwZWc.jpeg,"MPB, Funk","Latin, Funk / Soul",1990,Sandra!,Sandra De Sá,spotify:track:6Tct6Qc9dX5aaworN2PagM,Quem é Você (Love Will Lead You Back),Sandra De Sá,6Tct6Qc9dX5aaworN2PagM,66.2,field,REVISAR,,,,,,,
B2,Blue Eyes,Sandra De Sá,3630532,Sandra De Sá,https://i.discogs.com/5BKcceE7wu_H3TXDMohoGmcV0LU-tCmIQnFdkR_swGQ/rs:fit/g:sm/q:90/h:480/w:489/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTM2MzA1/MzItMTMzODA3NjAy/OS05NjA0LmpwZWc.jpeg,https://i.discogs.com/vqqF3eXzRosKAZMRA1XUGuOiEna4Hl0cH5UfKZ4s3G4/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTM2MzA1/MzItMTMzODA3NjAy/OS05NjA0LmpwZWc.jpeg,"MPB, Funk","Latin, Funk / Soul",1990,Sandra!,Sandra De Sá,spotify:track:5EVhbKmKzMpidTygHxoicO,Blue Eyes,Sandra De Sá,5EVhbKmKzMpidTygHxoicO,100.0,field,ACEITO,,,,,,,
B3,Arroxo,Sandra De Sá,3630532,Sandra De Sá,https://i.discogs.com/5BKcceE7wu_H3TXDMohoGmcV0LU-tCmIQnFdkR_swGQ/rs:fit/g:sm/q:90/h:480/w:489/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTM2MzA1/MzItMTMzODA3NjAy/OS05NjA0LmpwZWc.jpeg,https://i.discogs.com/vqqF3eXzRosKAZMRA1XUGuOiEna4Hl0cH5UfKZ4s3G4/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTM2MzA1/MzItMTMzODA3NjAy/OS05NjA0LmpwZWc.jpeg,"MPB, Funk","Latin, Funk / Soul",1990,Sandra!,Sandra De Sá,spotify:track:1OA0i7pCDLbaSoKnTKWpOf,Arroxo,Sandra De Sá,1OA0i7pCDLbaSoKnTKWpOf,100.0,field,ACEITO,,,,,,,
B4,Ninguém Comigo Agora,Sandra De Sá,3630532,Sandra De Sá,https://i.discogs.com/5BKcceE7wu_H3TXDMohoGmcV0LU-tCmIQnFdkR_swGQ/rs:fit/g:sm/q:90/h:480/w:489/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTM2MzA1/MzItMTMzODA3NjAy/OS05NjA0LmpwZWc.jpeg,https://i.discogs.com/vqqF3eXzRosKAZMRA1XUGuOiEna4Hl0cH5UfKZ4s3G4/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTM2MzA1/MzItMTMzODA3NjAy/OS05NjA0LmpwZWc.jpeg,"MPB, Funk","Latin, Funk / Soul",1990,Sandra!,Sandra De Sá,spotify:track:3pKjtgPCX61MZ3hLFvv7ym,Ninguém Comigo Agora,Sandra De Sá,3pKjtgPCX61MZ3hLFvv7ym,100.0,field,ACEITO,,,,,,,
B5,Send Me To The Electric Chair,Sandra De Sá,3630532,Sandra De Sá,https://i.discogs.com/5BKcceE7wu_H3TXDMohoGmcV0LU-tCmIQnFdkR_swGQ/rs:fit/g:sm/q:90/h:480/w:489/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTM2MzA1/MzItMTMzODA3NjAy/OS05NjA0LmpwZWc.jpeg,https://i.discogs.com/vqqF3eXzRosKAZMRA1XUGuOiEna4Hl0cH5UfKZ4s3G4/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTM2MzA1/MzItMTMzODA3NjAy/OS05NjA0LmpwZWc.jpeg,"MPB, Funk","Latin, Funk / Soul",1990,Sandra!,Sandra De Sá,spotify:track:3yfRDsK74hvMIBLR1VX3nO,Retratos e Canções,Sandra De Sá,3yfRDsK74hvMIBLR1VX3nO,63.0,field,REVISAR,,,,,,,
B6,Imensamente Só,Sandra De Sá,3630532,Sandra De Sá,https://i.discogs.com/5BKcceE7wu_H3TXDMohoGmcV0LU-tCmIQnFdkR_swGQ/rs:fit/g:sm/q:90/h:480/w:489/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTM2MzA1/MzItMTMzODA3NjAy/OS05NjA0LmpwZWc.jpeg,https://i.discogs.com/vqqF3eXzRosKAZMRA1XUGuOiEna4Hl0cH5UfKZ4s3G4/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTM2MzA1/MzItMTMzODA3NjAy/OS05NjA0LmpwZWc.jpeg,"MPB, Funk","Latin, Funk / Soul",1990,Sandra!,Sandra De Sá,spotify:track:0tpwPE2HVs2ZSfo3XWNTgX,Imensamente Só,Sandra De Sá,0tpwPE2HVs2ZSfo3XWNTgX,100.0,field,ACEITO,,,,,,,
A,Vale Tudo,Sandra De Sá,2635366,Sandra De Sá,https://i.discogs.com/vleTaCsI1RNYKcdv3pZ4GWjemYp0xA2EBHPn8vQ0dSc/rs:fit/g:sm/q:90/h:500/w:500/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTI2MzUz/NjYtMTI5NDMyNzE5/Mi5qcGVn.jpeg,https://i.discogs.com/STWKfeay2BuTWADcJtDmZJBl5cMNYfVTO49rGptuFPU/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTI2MzUz/NjYtMTI5NDMyNzE5/Mi5qcGVn.jpeg,"Disco, Funk","Funk / Soul, Pop",1983,Vale Tudo,Sandra De Sá,spotify:track:4eSYEf13NEsN4VA9kIHjJ8,Vale Tudo,Sandra De Sá,4eSYEf13NEsN4VA9kIHjJ8,100.0,field,ACEITO,,,,,,,
B,Quero Ver Você Dançar,Sandra De Sá,2635366,Sandra De Sá,https://i.discogs.com/vleTaCsI1RNYKcdv3pZ4GWjemYp0xA2EBHPn8vQ0dSc/rs:fit/g:sm/q:90/h:500/w:500/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTI2MzUz/NjYtMTI5NDMyNzE5/Mi5qcGVn.jpeg,https://i.discogs.com/STWKfeay2BuTWADcJtDmZJBl5cMNYfVTO49rGptuFPU/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTI2MzUz/NjYtMTI5NDMyNzE5/Mi5qcGVn.jpeg,"Disco, Funk","Funk / Soul, Pop",1983,Vale Tudo,Sandra De Sá,spotify:track:6QQV71cjjsgOd63d3ir0I0,Quero Ver Você Dançar,Sandra De Sá,6QQV71cjjsgOd63d3ir0I0,100.0,field,ACEITO,,,,,,,
A1,I've Got The World On A String,Sarah Vaughan,7408083,Sarah Vaughan,https://i.discogs.com/NebB03bNPR2eJUWcaLvCL05WQ-7SYMpqSvB9oR8-T1s/rs:fit/g:sm/q:90/h:350/w:355/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTc0MDgw/ODMtMTQ0MDg3MjMz/Ny01NjQzLmpwZWc.jpeg,https://i.discogs.com/vSbAbZBs-gboaBYOhbGz7lCnDStzurNKblxiVjaiBro/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTc0MDgw/ODMtMTQ0MDg3MjMz/Ny01NjQzLmpwZWc.jpeg,"Vocal, Bop",Jazz,1979,How Long Has This Been Going On?,Sarah Vaughan,spotify:track:0bMudEX1uvdtiRm6IuoIN0,I've Got The World On A String,Sarah Vaughan,0bMudEX1uvdtiRm6IuoIN0,100.0,field,ACEITO,,,,,,,
A2,Midnight Sun,Sarah Vaughan,7408083,Sarah Vaughan,https://i.discogs.com/NebB03bNPR2eJUWcaLvCL05WQ-7SYMpqSvB9oR8-T1s/rs:fit/g:sm/q:90/h:350/w:355/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTc0MDgw/ODMtMTQ0MDg3MjMz/Ny01NjQzLmpwZWc.jpeg,https://i.discogs.com/vSbAbZBs-gboaBYOhbGz7lCnDStzurNKblxiVjaiBro/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTc0MDgw/ODMtMTQ0MDg3MjMz/Ny01NjQzLmpwZWc.jpeg,"Vocal, Bop",Jazz,1979,How Long Has This Been Going On?,Sarah Vaughan,spotify:track:3dxoefyUNXA6hlPZRh9SzX,Midnight Sun,Sarah Vaughan,3dxoefyUNXA6hlPZRh9SzX,100.0,field,ACEITO,,,,,,,
A3,How Long Has This Been Going On?,Sarah Vaughan,7408083,Sarah Vaughan,https://i.discogs.com/NebB03bNPR2eJUWcaLvCL05WQ-7SYMpqSvB9oR8-T1s/rs:fit/g:sm/q:90/h:350/w:355/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTc0MDgw/ODMtMTQ0MDg3MjMz/Ny01NjQzLmpwZWc.jpeg,https://i.discogs.com/vSbAbZBs-gboaBYOhbGz7lCnDStzurNKblxiVjaiBro/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTc0MDgw/ODMtMTQ0MDg3MjMz/Ny01NjQzLmpwZWc.jpeg,"Vocal, Bop",Jazz,1979,How Long Has This Been Going On?,Sarah Vaughan,spotify:track:5IjW5BBoDdxWBIpvN8GHgI,How Long Has This Been Going On?,Sarah Vaughan,5IjW5BBoDdxWBIpvN8GHgI,100.0,field,ACEITO,,,,,,,
A4,You're Blase,Sarah Vaughan,7408083,Sarah Vaughan,https://i.discogs.com/NebB03bNPR2eJUWcaLvCL05WQ-7SYMpqSvB9oR8-T1s/rs:fit/g:sm/q:90/h:350/w:355/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTc0MDgw/ODMtMTQ0MDg3MjMz/Ny01NjQzLmpwZWc.jpeg,https://i.discogs.com/vSbAbZBs-gboaBYOhbGz7lCnDStzurNKblxiVjaiBro/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTc0MDgw/ODMtMTQ0MDg3MjMz/Ny01NjQzLmpwZWc.jpeg,"Vocal, Bop",Jazz,1979,How Long Has This Been Going On?,Sarah Vaughan,spotify:track:10eu20Jy3baxrlrpHpF6Vk,You're Blasé,Sarah Vaughan,10eu20Jy3baxrlrpHpF6Vk,100.0,field,ACEITO,,,,,,,
A5,Easy Living,Sarah Vaughan,7408083,Sarah Vaughan,https://i.discogs.com/NebB03bNPR2eJUWcaLvCL05WQ-7SYMpqSvB9oR8-T1s/rs:fit/g:sm/q:90/h:350/w:355/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTc0MDgw/ODMtMTQ0MDg3MjMz/Ny01NjQzLmpwZWc.jpeg,https://i.discogs.com/vSbAbZBs-gboaBYOhbGz7lCnDStzurNKblxiVjaiBro/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTc0MDgw/ODMtMTQ0MDg3MjMz/Ny01NjQzLmpwZWc.jpeg,"Vocal, Bop",Jazz,1979,How Long Has This Been Going On?,Sarah Vaughan,spotify:track:7MDtjUBo9JHTRrFJrCddT1,Easy Living,Sarah Vaughan,7MDtjUBo9JHTRrFJrCddT1,100.0,field,ACEITO,,,,,,,
