position,track_title,artist_raw,release_id,artist_clean,cover_url,thumb_url,styles,genres,year,album_title,album_artist
A3,It's Too Late,Billy Paul,31695398,Billy Paul,https://i.discogs.com/9AkzuO2v4RX_T86aXau3tezh91mYdh0HSLYdm5CDirc/rs:fit/g:sm/q:90/h:581/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTMxNjk1/Mzk4LTE3MjU5MDk3/ODctMzY3NC5qcGVn.jpeg,https://i.discogs.com/ot3RQpbTT3eEYE3537DKIJ9VoBBqXIGcnhzpS5lJzdY/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTMxNjk1/Mzk4LTE3MjU5MDk3/ODctMzY3NC5qcGVn.jpeg,Soul,Funk / Soul,1973.0,360 Degrees Of Billy Paul,Billy Paul
A4,Me And Mrs. Jones,Billy Paul,31695398,Billy Paul,https://i.discogs.com/9AkzuO2v4RX_T86aXau3tezh91mYdh0HSLYdm5CDirc/rs:fit/g:sm/q:90/h:581/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTMxNjk1/Mzk4LTE3MjU5MDk3/ODctMzY3NC5qcGVn.jpeg,https://i.discogs.com/ot3RQpbTT3eEYE3537DKIJ9VoBBqXIGcnhzpS5lJzdY/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTMxNjk1/Mzk4LTE3MjU5MDk3/ODctMzY3NC5qcGVn.jpeg,Soul,Funk / Soul,1973.0,360 Degrees Of Billy Paul,Billy Paul
B1,Am I Black Enough For You,Billy Paul,31695398,Billy Paul,https://i.discogs.com/9AkzuO2v4RX_T86aXau3tezh91mYdh0HSLYdm5CDirc/rs:fit/g:sm/q:90/h:581/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTMxNjk1/Mzk4LTE3MjU5MDk3/ODctMzY3NC5qcGVn.jpeg,https://i.discogs.com/ot3RQpbTT3eEYE3537DKIJ9VoBBqXIGcnhzpS5lJzdY/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTMxNjk1/Mzk4LTE3MjU5MDk3/ODctMzY3NC5qcGVn.jpeg,Soul,Funk / Soul,1973.0,360 Degrees Of Billy Paul,Billy Paul
B2,Let's Stay Together,Billy Paul,31695398,Billy Paul,https://i.discogs.com/9AkzuO2v4RX_T86aXau3tezh91mYdh0HSLYdm5CDirc/rs:fit/g:sm/q:90/h:581/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTMxNjk1/Mzk4LTE3MjU5MDk3/ODctMzY3NC5qcGVn.jpeg,https://i.discogs.com/ot3RQpbTT3eEYE3537DKIJ9VoBBqXIGcnhzpS5lJzdY/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTMxNjk1/Mzk4LTE3MjU5MDk3/ODctMzY3NC5qcGVn.jpeg,Soul,Funk / Soul,1973.0,360 Degrees Of Billy Paul,Billy Paul
B3,Your Song,Billy Paul,31695398,Billy Paul,https://i.discogs.com/9AkzuO2v4RX_T86aXau3tezh91mYdh0HSLYdm5CDirc/rs:fit/g:sm/q:90/h:581/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTMxNjk1/Mzk4LTE3MjU5MDk3/ODctMzY3NC5qcGVn.jpeg,https://i.discogs.com/ot3RQpbTT3eEYE3537DKIJ9VoBBqXIGcnhzpS5lJzdY/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTMxNjk1/Mzk4LTE3MjU5MDk3/ODctMzY3NC5qcGVn.jpeg,Soul,Funk / Soul,1973.0,360 Degrees Of Billy Paul,Billy Paul
B4,I'm Gonna Make It This Time,Billy Paul,31695398,Billy Paul,https://i.discogs.com/9AkzuO2v4RX_T86aXau3tezh91mYdh0HSLYdm5CDirc/rs:fit/g:sm/q:90/h:581/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTMxNjk1/Mzk4LTE3MjU5MDk3/ODctMzY3NC5qcGVn.jpeg,https://i.discogs.com/ot3RQpbTT3eEYE3537DKIJ9VoBBqXIGcnhzpS5lJzdY/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTMxNjk1/Mzk4LTE3MjU5MDk3/ODctMzY3NC5qcGVn.jpeg,Soul,Funk / Soul,1973.0,360 Degrees Of Billy Paul,Billy Paul
A1,Everybody Everybody,Black Box,326537,Black Box,https://i.discogs.com/fd_6svQ36YAgyBliZEAyIl4G1r8KMt9wf84nqKrmplk/rs:fit/g:sm/q:90/h:489/w:490/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTMyNjUz/Ny0xMzAzNDA4MTEw/LmpwZWc.jpeg,https://i.discogs.com/G2UDfVvcu-Af6Asuw-iXgpwAlvA6QR1g1iclosFelDM/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTMyNjUz/Ny0xMzAzNDA4MTEw/LmpwZWc.jpeg,"House, Italo House, Downtempo",Electronic,1990.0,Dreamland,Black Box
A2,I Don't Know Anybody Else,Black Box,326537,Black Box,https://i.discogs.com/fd_6svQ36YAgyBliZEAyIl4G1r8KMt9wf84nqKrmplk/rs:fit/g:sm/q:90/h:489/w:490/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTMyNjUz/Ny0xMzAzNDA4MTEw/LmpwZWc.jpeg,https://i.discogs.com/G2UDfVvcu-Af6Asuw-iXgpwAlvA6QR1g1iclosFelDM/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTMyNjUz/Ny0xMzAzNDA4MTEw/LmpwZWc.jpeg,"House, Italo House, Downtempo",Electronic,1990.0,Dreamland,Black Box
A3,Open Your Eyes,Black Box,326537,Black Box,https://i.discogs.com/fd_6svQ36YAgyBliZEAyIl4G1r8KMt9wf84nqKrmplk/rs:fit/g:sm/q:90/h:489/w:490/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTMyNjUz/Ny0xMzAzNDA4MTEw/LmpwZWc.jpeg,https://i.discogs.com/G2UDfVvcu-Af6Asuw-iXgpwAlvA6QR1g1iclosFelDM/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTMyNjUz/Ny0xMzAzNDA4MTEw/LmpwZWc.jpeg,"House, Italo House, Downtempo",Electronic,1990.0,Dreamland,Black Box
A4,Fantasy,Black Box,326537,Black Box,https://i.discogs.com/fd_6svQ36YAgyBliZEAyIl4G1r8KMt9wf84nqKrmplk/rs:fit/g:sm/q:90/h:489/w:490/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTMyNjUz/Ny0xMzAzNDA4MTEw/LmpwZWc.jpeg,https://i.discogs.com/G2UDfVvcu-Af6Asuw-iXgpwAlvA6QR1g1iclosFelDM/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTMyNjUz/Ny0xMzAzNDA4MTEw/LmpwZWc.jpeg,"House, Italo House, Downtempo",Electronic,1990.0,Dreamland,Black Box
B1,Dreamland,Black Box,326537,Black Box,https://i.discogs.com/fd_6svQ36YAgyBliZEAyIl4G1r8KMt9wf84nqKrmplk/rs:fit/g:sm/q:90/h:489/w:490/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTMyNjUz/Ny0xMzAzNDA4MTEw/LmpwZWc.jpeg,https://i.discogs.com/G2UDfVvcu-Af6Asuw-iXgpwAlvA6QR1g1iclosFelDM/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTMyNjUz/Ny0xMzAzNDA4MTEw/LmpwZWc.jpeg,"House, Italo House, Downtempo",Electronic,1990.0,Dreamland,Black Box
B2,Ride On Time,Black Box,326537,Black Box,https://i.discogs.com/fd_6svQ36YAgyBliZEAyIl4G1r8KMt9wf84nqKrmplk/rs:fit/g:sm/q:90/h:489/w:490/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTMyNjUz/Ny0xMzAzNDA4MTEw/LmpwZWc.jpeg,https://i.discogs.com/G2UDfVvcu-Af6Asuw-iXgpwAlvA6QR1g1iclosFelDM/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTMyNjUz/Ny0xMzAzNDA4MTEw/LmpwZWc.jpeg,"House, Italo House, Downtempo",Electronic,1990.0,Dreamland,Black Box
B3,Hold On,Black Box,326537,Black Box,https://i.discogs.com/fd_6svQ36YAgyBliZEAyIl4G1r8KMt9wf84nqKrmplk/rs:fit/g:sm/q:90/h:489/w:490/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTMyNjUz/Ny0xMzAzNDA4MTEw/LmpwZWc.jpeg,https://i.discogs.com/G2UDfVvcu-Af6Asuw-iXgpwAlvA6QR1g1iclosFelDM/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTMyNjUz/Ny0xMzAzNDA4MTEw/LmpwZWc.jpeg,"House, Italo House, Downtempo",Electronic,1990.0,Dreamland,Black Box
B4,Ghost Box,Black Box,326537,Black Box,https://i.discogs.com/fd_6svQ36YAgyBliZEAyIl4G1r8KMt9wf84nqKrmplk/rs:fit/g:sm/q:90/h:489/w:490/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTMyNjUz/Ny0xMzAzNDA4MTEw/LmpwZWc.jpeg,https://i.discogs.com/G2UDfVvcu-Af6Asuw-iXgpwAlvA6QR1g1iclosFelDM/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTMyNjUz/Ny0xMzAzNDA4MTEw/LmpwZWc.jpeg,"House, Italo House, Downtempo",Electronic,1990.0,Dreamland,Black Box
B5,Strike It Up,Black Box,326537,Black Box,https://i.discogs.com/fd_6svQ36YAgyBliZEAyIl4G1r8KMt9wf84nqKrmplk/rs:fit/g:sm/q:90/h:489/w:490/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTMyNjUz/Ny0xMzAzNDA4MTEw/LmpwZWc.jpeg,https://i.discogs.com/G2UDfVvcu-Af6Asuw-iXgpwAlvA6QR1g1iclosFelDM/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTMyNjUz/Ny0xMzAzNDA4MTEw/LmpwZWc.jpeg,"House, Italo House, Downtempo",Electronic,1990.0,Dreamland,Black Box
A1,Get Up,Brass Construction,2286432,Brass Construction,https://i.discogs.com/Z6eFJ7e6TEpip6YuAjA1s21rKdVxcfYHfZFU3PzjZv8/rs:fit/g:sm/q:90/h:400/w:400/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTIyODY0/MzItMTI3NDUzNDQz/MS5qcGVn.jpeg,https://i.discogs.com/0A71cCgl30zGMsBhg1YxuKoa3LnI9RhMPqo194l5WfI/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTIyODY0/MzItMTI3NDUzNDQz/MS5qcGVn.jpeg,Funk,Funk / Soul,1978.0,Brass Construction IV,Brass Construction
A2,One To One,Brass Construction,2286432,Brass Construction,https://i.discogs.com/Z6eFJ7e6TEpip6YuAjA1s21rKdVxcfYHfZFU3PzjZv8/rs:fit/g:sm/q:90/h:400/w:400/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTIyODY0/MzItMTI3NDUzNDQz/MS5qcGVn.jpeg,https://i.discogs.com/0A71cCgl30zGMsBhg1YxuKoa3LnI9RhMPqo194l5WfI/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTIyODY0/MzItMTI3NDUzNDQz/MS5qcGVn.jpeg,Funk,Funk / Soul,1978.0,Brass Construction IV,Brass Construction
A3,Perceptions (What's The Right Direction),Brass Construction,2286432,Brass Construction,https://i.discogs.com/Z6eFJ7e6TEpip6YuAjA1s21rKdVxcfYHfZFU3PzjZv8/rs:fit/g:sm/q:90/h:400/w:400/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTIyODY0/MzItMTI3NDUzNDQz/MS5qcGVn.jpeg,https://i.discogs.com/0A71cCgl30zGMsBhg1YxuKoa3LnI9RhMPqo194l5WfI/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTIyODY0/MzItMTI3NDUzNDQz/MS5qcGVn.jpeg,Funk,Funk / Soul,1978.0,Brass Construction IV,Brass Construction
A4,Pick Yourself Up,Brass Construction,2286432,Brass Construction,https://i.discogs.com/Z6eFJ7e6TEpip6YuAjA1s21rKdVxcfYHfZFU3PzjZv8/rs:fit/g:sm/q:90/h:400/w:400/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTIyODY0/MzItMTI3NDUzNDQz/MS5qcGVn.jpeg,https://i.discogs.com/0A71cCgl30zGMsBhg1YxuKoa3LnI9RhMPqo194l5WfI/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTIyODY0/MzItMTI3NDUzNDQz/MS5qcGVn.jpeg,Funk,Funk / Soul,1978.0,Brass Construction IV,Brass Construction
B1,Help Yourself,Brass Construction,2286432,Brass Construction,https://i.discogs.com/Z6eFJ7e6TEpip6YuAjA1s21rKdVxcfYHfZFU3PzjZv8/rs:fit/g:sm/q:90/h:400/w:400/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTIyODY0/MzItMTI3NDUzNDQz/MS5qcGVn.jpeg,https://i.discogs.com/0A71cCgl30zGMsBhg1YxuKoa3LnI9RhMPqo194l5WfI/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTIyODY0/MzItMTI3NDUzNDQz/MS5qcGVn.jpeg,Funk,Funk / Soul,1978.0,Brass Construction IV,Brass Construction
B2,Night Chaser,Brass Construction,2286432,Brass Construction,https://i.discogs.com/Z6eFJ7e6TEpip6YuAjA1s21rKdVxcfYHfZFU3PzjZv8/rs:fit/g:sm/q:90/h:400/w:400/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTIyODY0/MzItMTI3NDUzNDQz/MS5qcGVn.jpeg,https://i.discogs.com/0A71cCgl30zGMsBhg1YxuKoa3LnI9RhMPqo194l5WfI/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTIyODY0/MzItMTI3NDUzNDQz/MS5qcGVn.jpeg,Funk,Funk / Soul,1978.0,Brass Construction IV,Brass Construction
B3,Starting Tomorrow,Brass Construction,2286432,Brass Construction,https://i.discogs.com/Z6eFJ7e6TEpip6YuAjA1s21rKdVxcfYHfZFU3PzjZv8/rs:fit/g:sm/q:90/h:400/w:400/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTIyODY0/MzItMTI3NDUzNDQz/MS5qcGVn.jpeg,https://i.discogs.com/0A71cCgl30zGMsBhg1YxuKoa3LnI9RhMPqo194l5WfI/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTIyODY0/MzItMTI3NDUzNDQz/MS5qcGVn.jpeg,Funk,Funk / Soul,1978.0,Brass Construction IV,Brass Construction
B4,Sweet As Sugar,Brass Construction,2286432,Brass Construction,https://i.discogs.com/Z6eFJ7e6TEpip6YuAjA1s21rKdVxcfYHfZFU3PzjZv8/rs:fit/g:sm/q:90/h:400/w:400/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTIyODY0/MzItMTI3NDUzNDQz/MS5qcGVn.jpeg,https://i.discogs.com/0A71cCgl30zGMsBhg1YxuKoa3LnI9RhMPqo194l5WfI/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTIyODY0/MzItMTI3NDUzNDQz/MS5qcGVn.jpeg,Funk,Funk / Soul,1978.0,Brass Construction IV,Brass Construction
A1,Stomp!,Brothers Johnson,421870,Brothers Johnson,https://i.discogs.com/KywQrZ1THeyieEboKZM_zUIfRk9Q0dZCQxTn93sbqJE/rs:fit/g:sm/q:90/h:585/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTQyMTg3/MC0xNTQzNDQ2Mzc3/LTY3NjEuanBlZw.jpeg,https://i.discogs.com/cEpwCgkTuH3GFVlugFhgWCMmDs0NlcnEGkAYRrMULxs/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTQyMTg3/MC0xNTQzNDQ2Mzc3/LTY3NjEuanBlZw.jpeg,"Funk, Disco",Funk / Soul,1980.0,Light Up The Night,Brothers Johnson
A2,Light Up The Night,Brothers Johnson,421870,Brothers Johnson,https://i.discogs.com/KywQrZ1THeyieEboKZM_zUIfRk9Q0dZCQxTn93sbqJE/rs:fit/g:sm/q:90/h:585/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTQyMTg3/MC0xNTQzNDQ2Mzc3/LTY3NjEuanBlZw.jpeg,https://i.discogs.com/cEpwCgkTuH3GFVlugFhgWCMmDs0NlcnEGkAYRrMULxs/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTQyMTg3/MC0xNTQzNDQ2Mzc3/LTY3NjEuanBlZw.jpeg,"Funk, Disco",Funk / Soul,1980.0,Light Up The Night,Brothers Johnson
A3,You Make Me Wanna Wiggle,Brothers Johnson,421870,Brothers Johnson,https://i.discogs.com/KywQrZ1THeyieEboKZM_zUIfRk9Q0dZCQxTn93sbqJE/rs:fit/g:sm/q:90/h:585/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTQyMTg3/MC0xNTQzNDQ2Mzc3/LTY3NjEuanBlZw.jpeg,https://i.discogs.com/cEpwCgkTuH3GFVlugFhgWCMmDs0NlcnEGkAYRrMULxs/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTQyMTg3/MC0xNTQzNDQ2Mzc3/LTY3NjEuanBlZw.jpeg,"Funk, Disco",Funk / Soul,1980.0,Light Up The Night,Brothers Johnson
A4,Treasure,Brothers Johnson,421870,Brothers Johnson,https://i.discogs.com/KywQrZ1THeyieEboKZM_zUIfRk9Q0dZCQxTn93sbqJE/rs:fit/g:sm/q:90/h:585/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTQyMTg3/MC0xNTQzNDQ2Mzc3/LTY3NjEuanBlZw.jpeg,https://i.discogs.com/cEpwCgkTuH3GFVlugFhgWCMmDs0NlcnEGkAYRrMULxs/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTQyMTg3/MC0xNTQzNDQ2Mzc3/LTY3NjEuanBlZw.jpeg,"Funk, Disco",Funk / Soul,1980.0,Light Up The Night,Brothers Johnson
B1,This Had To Be,Brothers Johnson,421870,Brothers Johnson,https://i.discogs.com/KywQrZ1THeyieEboKZM_zUIfRk9Q0dZCQxTn93sbqJE/rs:fit/g:sm/q:90/h:585/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTQyMTg3/MC0xNTQzNDQ2Mzc3/LTY3NjEuanBlZw.jpeg,https://i.discogs.com/cEpwCgkTuH3GFVlugFhgWCMmDs0NlcnEGkAYRrMULxs/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTQyMTg3/MC0xNTQzNDQ2Mzc3/LTY3NjEuanBlZw.jpeg,"Funk, Disco",Funk / Soul,1980.0,Light Up The Night,Brothers Johnson
B2,All About The Heaven,Brothers Johnson,421870,Brothers Johnson,https://i.discogs.com/KywQrZ1THeyieEboKZM_zUIfRk9Q0dZCQxTn93sbqJE/rs:fit/g:sm/q:90/h:585/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTQyMTg3/MC0xNTQzNDQ2Mzc3/LTY3NjEuanBlZw.jpeg,https://i.discogs.com/cEpwCgkTuH3GFVlugFhgWCMmDs0NlcnEGkAYRrMULxs/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTQyMTg3/MC0xNTQzNDQ2Mzc3/LTY3NjEuanBlZw.jpeg,"Funk, Disco",Funk / Soul,1980.0,Light Up The Night,Brothers Johnson
B3,Smilin' On Ya,Brothers Johnson,421870,Brothers Johnson,https://i.discogs.com/KywQrZ1THeyieEboKZM_zUIfRk9Q0dZCQxTn93sbqJE/rs:fit/g:sm/q:90/h:585/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTQyMTg3/MC0xNTQzNDQ2Mzc3/LTY3NjEuanBlZw.jpeg,https://i.discogs.com/cEpwCgkTuH3GFVlugFhgWCMmDs0NlcnEGkAYRrMULxs/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTQyMTg3/MC0xNTQzNDQ2Mzc3/LTY3NjEuanBlZw.jpeg,"Funk, Disco",Funk / Soul,1980.0,Light Up The Night,Brothers Johnson
B4,Closer To The One That You Love,Brothers Johnson,421870,Brothers Johnson,https://i.discogs.com/KywQrZ1THeyieEboKZM_zUIfRk9Q0dZCQxTn93sbqJE/rs:fit/g:sm/q:90/h:585/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTQyMTg3/MC0xNTQzNDQ2Mzc3/LTY3NjEuanBlZw.jpeg,https://i.discogs.com/cEpwCgkTuH3GFVlugFhgWCMmDs0NlcnEGkAYRrMULxs/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTQyMTg3/MC0xNTQzNDQ2Mzc3/LTY3NjEuanBlZw.jpeg,"Funk, Disco",Funk / Soul,1980.0,Light Up The Night,Brothers Johnson
B5,Celebrations,Brothers Johnson,421870,Brothers Johnson,https://i.discogs.com/KywQrZ1THeyieEboKZM_zUIfRk9Q0dZCQxTn93sbqJE/rs:fit/g:sm/q:90/h:585/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTQyMTg3/MC0xNTQzNDQ2Mzc3/LTY3NjEuanBlZw.jpeg,https://i.discogs.com/cEpwCgkTuH3GFVlugFhgWCMmDs0NlcnEGkAYRrMULxs/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTQyMTg3/MC0xNTQzNDQ2Mzc3/LTY3NjEuanBlZw.jpeg,"Funk, Disco",Funk / Soul,1980.0,Light Up The Night,Brothers Johnson
A1,Pense Em Mim,Bruno Maia,3201929,Bruno Maia,https://i.discogs.com/07rBv_ApWWnHc-Rzp5bDsBZ4T4x2jaxHwPmTnPY_xnU/rs:fit/g:sm/q:90/h:224/w:224/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTMyMDE5/MjktMTMyMDI2MjU0/NC5qcGVn.jpeg,https://i.discogs.com/fuAV-kiNiKStFTkx5UZyHomuodAQxOyocfM9YOG4b5c/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTMyMDE5/MjktMTMyMDI2MjU0/NC5qcGVn.jpeg,"Samba, MPB","Latin, Funk / Soul, Folk, World, & Country",1990.0,Bruno Maia,Bruno Maia
A2,Preta Da Ladeira,Bruno Maia,3201929,Bruno Maia,https://i.discogs.com/07rBv_ApWWnHc-Rzp5bDsBZ4T4x2jaxHwPmTnPY_xnU/rs:fit/g:sm/q:90/h:224/w:224/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTMyMDE5/MjktMTMyMDI2MjU0/NC5qcGVn.jpeg,https://i.discogs.com/fuAV-kiNiKStFTkx5UZyHomuodAQxOyocfM9YOG4b5c/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTMyMDE5/MjktMTMyMDI2MjU0/NC5qcGVn.jpeg,"Samba, MPB","Latin, Funk / Soul, Folk, World, & Country",1990.0,Bruno Maia,Bruno Maia
A3,Sou Do Cais,Bruno Maia,3201929,Bruno Maia,https://i.discogs.com/07rBv_ApWWnHc-Rzp5bDsBZ4T4x2jaxHwPmTnPY_xnU/rs:fit/g:sm/q:90/h:224/w:224/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTMyMDE5/MjktMTMyMDI2MjU0/NC5qcGVn.jpeg,https://i.discogs.com/fuAV-kiNiKStFTkx5UZyHomuodAQxOyocfM9YOG4b5c/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTMyMDE5/MjktMTMyMDI2MjU0/NC5qcGVn.jpeg,"Samba, MPB","Latin, Funk / Soul, Folk, World, & Country",1990.0,Bruno Maia,Bruno Maia
A4,Tiririca,Bruno Maia,3201929,Bruno Maia,https://i.discogs.com/07rBv_ApWWnHc-Rzp5bDsBZ4T4x2jaxHwPmTnPY_xnU/rs:fit/g:sm/q:90/h:224/w:224/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTMyMDE5/MjktMTMyMDI2MjU0/NC5qcGVn.jpeg,https://i.discogs.com/fuAV-kiNiKStFTkx5UZyHomuodAQxOyocfM9YOG4b5c/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTMyMDE5/MjktMTMyMDI2MjU0/NC5qcGVn.jpeg,"Samba, MPB","Latin, Funk / Soul, Folk, World, & Country",1990.0,Bruno Maia,Bruno Maia
